X product,,,,,,,,,,,,,,,Y product,,,,,,,,,,,,,,,Z product,,,,,,,,,,,,,,,A product,,,,,,,,,,,,,,,B product,,,,,,,,,,,,,,,C product,,,,,,,,,,,,,,,D product,,,,,,,,,,,,,,,E product,,,,,,,,,,,,,,,F product,,,,,,,,,,,,,,,G product,,,,,,,,,,,,,,,H product,,,,,,,,,,,,,,
,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,
4425,5,1,14,21,15,5,5,4,2,"S,M,L,XL",4,145,Male,,4425,10,10,269,14,20,6,8,6,3,Y,14,330,Female,,4425,10,10,472,16,10,8,10,6,2,"S,M,L,XL",14,591,Male,,4425,1,0,236,22,16,30,8,0,2,A,2,593,Female,,4425,14,4,19,21,16,5,10,3,1,B,9,280,Male,,4425,2,0,331,21,2,35,6,1,1,L,2,440,Female,,4425,3,0,466,5,3,400,10,2,4,K,15,470,Male,,4425,27,22,335,30,6,180,8,18,1,C,1,549,Female,,4425,8,0,263,29,9,195,5,1,2,D,12,403,Male,,4425,90,35,1374,131,76,18,7,40,26,B,13,2375,Male,,4425,12,12,1456,75,146,25,7,12,6,A,62,3113,Female,
4426,7,6,484,16,12,5,5,4,4,"S,M,L,XL",13,900,Male,,4426,1,1,282,26,15,6,8,0,4,Y,1,590,Female,,4426,11,5,107,17,10,8,6,9,2,"S,M,L,XL",5,143,Male,,4426,15,10,101,26,3,30,9,0,2,A,10,544,Female,,4426,20,2,149,24,2,5,6,0,3,B,9,352,Male,,4426,7,5,11,10,20,35,9,7,1,L,4,678,Female,,4426,0,0,295,8,8,400,5,0,3,K,0,340,Male,,4426,12,12,373,12,4,180,9,10,2,C,1,743,Female,,4426,14,2,152,9,16,195,8,3,3,D,8,825,Male,,4426,4,1,932,22,93,18,9,0,15,B,7,3328,Male,,4426,53,30,692,221,197,25,8,20,19,A,85,2057,Female,
4427,5,1,326,7,18,5,8,0,1,"S,M,L,XL",15,937,Male,,4427,11,3,451,21,18,6,7,10,1,Y,10,498,Female,,4427,2,2,405,17,2,8,10,0,3,"S,M,L,XL",2,606,Male,,4427,16,10,193,16,3,30,8,10,5,A,4,570,Female,,4427,3,2,481,10,20,5,5,3,4,B,0,599,Male,,4427,10,3,150,15,4,35,10,6,3,L,7,766,Female,,4427,6,6,26,11,4,400,6,5,1,K,3,276,Male,,4427,27,10,135,8,14,180,10,9,3,C,10,279,Female,,4427,3,2,90,15,5,195,5,3,0,D,4,905,Male,,4427,139,108,634,150,85,18,9,80,15,B,34,2712,Male,,4427,101,39,429,192,100,25,8,26,23,A,8,3232,Female,
4428,11,7,131,17,6,5,6,5,2,"S,M,L,XL",8,201,Male,,4428,4,2,345,19,20,6,9,4,1,Y,1,467,Female,,4428,6,4,90,17,20,8,9,1,3,"S,M,L,XL",0,291,Male,,4428,17,1,386,17,18,30,10,1,3,A,5,650,Female,,4428,0,0,42,23,4,5,7,0,5,B,10,114,Male,,4428,6,5,34,23,15,35,8,1,5,L,6,439,Female,,4428,6,4,452,14,5,400,6,4,1,K,10,485,Male,,4428,3,0,28,25,16,180,8,3,4,C,5,768,Female,,4428,4,4,493,28,5,195,6,1,5,D,2,768,Male,,4428,2,2,594,26,2,18,10,2,39,B,30,1758,Male,,4428,86,1,713,202,52,25,10,12,11,A,59,2759,Female,
4429,7,3,436,10,9,5,7,6,2,"S,M,L,XL",5,919,Male,,4429,1,0,252,11,9,6,9,0,3,Y,7,538,Female,,4429,1,0,229,1,5,8,6,1,3,"S,M,L,XL",7,511,Male,,4429,2,1,259,9,3,30,6,0,2,A,10,343,Female,,4429,14,4,57,18,14,5,5,12,2,B,12,447,Male,,4429,9,6,291,30,3,35,6,9,3,L,1,584,Female,,4429,4,1,70,11,9,400,10,4,3,K,9,248,Male,,4429,7,6,228,25,9,180,6,6,2,C,10,293,Female,,4429,9,5,197,11,3,195,9,2,3,D,15,257,Male,,4429,143,47,1814,144,80,18,5,25,28,B,48,3196,Male,,4429,96,76,1174,234,141,25,7,69,25,A,17,2836,Female,
4430,6,0,359,27,5,5,10,6,3,"S,M,L,XL",2,452,Male,,4430,4,3,137,25,4,6,7,0,1,Y,10,584,Female,,4430,1,1,269,4,11,8,5,0,3,"S,M,L,XL",4,784,Male,,4430,4,4,259,20,7,30,10,0,5,A,8,265,Female,,4430,28,24,487,29,14,5,9,22,4,B,12,562,Male,,4430,9,4,73,25,17,35,8,8,4,L,0,277,Female,,4430,0,0,10,15,2,400,5,0,4,K,7,376,Male,,4430,0,0,243,6,3,180,8,0,5,C,3,858,Female,,4430,10,1,57,26,5,195,9,1,3,D,12,485,Male,,4430,85,20,177,139,145,18,10,0,48,B,11,2054,Male,,4430,29,16,1969,46,53,25,9,16,32,A,35,4617,Female,
4431,1,1,58,24,17,5,6,1,1,"S,M,L,XL",8,836,Male,,4431,4,1,208,15,4,6,8,3,5,Y,10,260,Female,,4431,8,1,134,12,13,8,10,3,3,"S,M,L,XL",9,692,Male,,4431,23,0,347,25,14,30,8,18,0,A,0,611,Female,,4431,8,0,169,8,2,5,8,7,4,B,2,458,Male,,4431,10,1,37,12,11,35,10,9,2,L,5,473,Female,,4431,4,2,196,8,4,400,10,0,0,K,6,329,Male,,4431,5,5,179,30,19,180,8,0,1,C,13,748,Female,,4431,1,1,299,5,14,195,9,1,4,D,5,506,Male,,4431,73,35,1521,149,132,18,8,5,23,B,29,2714,Male,,4431,63,36,2477,247,55,25,9,49,45,A,32,4689,Female,
4432,9,5,269,25,18,5,6,1,5,"S,M,L,XL",12,720,Male,,4432,2,0,101,10,10,6,9,1,3,Y,2,158,Female,,4432,1,0,241,12,12,8,5,0,4,"S,M,L,XL",8,417,Male,,4432,13,13,429,14,9,30,9,0,2,A,13,461,Female,,4432,15,11,185,20,20,5,10,5,5,B,14,506,Male,,4432,6,6,340,21,13,35,10,0,0,L,1,474,Female,,4432,5,5,373,9,5,400,7,0,3,K,5,411,Male,,4432,7,5,489,16,5,180,9,6,1,C,15,853,Female,,4432,9,1,462,7,3,195,9,1,0,D,1,846,Male,,4432,102,61,1051,129,58,18,10,51,40,B,54,2891,Male,,4432,106,67,568,115,74,25,9,46,19,A,100,1419,Female,
4433,5,5,99,29,13,5,8,2,3,"S,M,L,XL",9,742,Male,,4433,10,6,354,25,10,6,8,7,5,Y,4,364,Female,,4433,4,0,297,19,2,8,8,3,4,"S,M,L,XL",4,629,Male,,4433,14,13,157,19,18,30,7,12,0,A,5,394,Female,,4433,7,1,252,22,14,5,5,7,0,B,7,584,Male,,4433,1,1,328,19,9,35,7,1,4,L,2,794,Female,,4433,3,1,74,8,9,400,7,0,1,K,2,241,Male,,4433,15,2,102,19,6,180,9,11,1,C,14,639,Female,,4433,7,3,337,9,12,195,10,0,1,D,11,597,Male,,4433,58,57,424,70,62,18,5,19,45,B,1,2867,Male,,4433,22,22,828,230,11,25,10,10,46,A,66,3884,Female,
4434,8,5,296,13,13,5,8,3,1,"S,M,L,XL",3,670,Male,,4434,11,5,329,25,7,6,9,0,5,Y,9,438,Female,,4434,14,9,128,25,13,8,6,12,4,"S,M,L,XL",13,488,Male,,4434,21,0,468,27,18,30,9,14,3,A,11,581,Female,,4434,25,7,276,29,15,5,6,10,2,B,8,462,Male,,4434,7,0,475,20,8,35,8,2,5,L,6,578,Female,,4434,3,1,356,6,6,400,9,0,3,K,5,373,Male,,4434,11,6,231,12,12,180,10,9,1,C,0,265,Female,,4434,9,8,291,23,3,195,5,3,5,D,0,775,Male,,4434,119,19,412,150,96,18,9,76,17,B,4,1470,Male,,4434,6,3,1362,132,46,25,10,1,34,A,46,2081,Female,
4435,7,5,289,25,14,5,7,6,3,"S,M,L,XL",13,397,Male,,4435,5,4,226,16,13,6,10,5,1,Y,1,355,Female,,4435,12,7,339,16,10,8,7,3,0,"S,M,L,XL",1,346,Male,,4435,0,0,305,29,2,30,8,0,5,A,4,333,Female,,4435,9,7,150,22,19,5,9,8,5,B,14,341,Male,,4435,3,0,391,15,16,35,5,1,5,L,11,504,Female,,4435,5,0,191,15,2,400,7,3,0,K,3,454,Male,,4435,2,2,474,19,18,180,9,0,5,C,15,784,Female,,4435,14,2,292,29,13,195,9,13,5,D,12,638,Male,,4435,57,17,1352,139,115,18,5,29,20,B,10,1558,Male,,4435,140,31,785,249,157,25,7,56,44,A,6,794,Female,
4436,13,9,211,29,8,5,7,0,4,"S,M,L,XL",1,243,Male,,4436,1,1,145,3,5,6,6,1,2,Y,4,311,Female,,4436,1,1,286,30,5,8,5,0,2,"S,M,L,XL",13,773,Male,,4436,22,0,114,26,10,30,10,1,3,A,14,191,Female,,4436,4,2,79,22,12,5,6,3,0,B,10,343,Male,,4436,11,6,24,30,8,35,6,8,4,L,14,203,Female,,4436,0,0,428,12,10,400,6,0,5,K,11,451,Male,,4436,3,3,265,9,19,180,5,2,3,C,11,891,Female,,4436,10,5,381,16,16,195,7,3,3,D,0,866,Male,,4436,97,25,248,114,112,18,6,39,37,B,46,3390,Male,,4436,134,126,923,182,75,25,8,23,13,A,15,4333,Female,
4437,5,3,87,6,6,5,5,5,0,"S,M,L,XL",7,615,Male,,4437,5,1,34,10,8,6,6,4,5,Y,8,231,Female,,4437,16,6,461,29,13,8,5,15,0,"S,M,L,XL",8,622,Male,,4437,9,0,277,11,11,30,6,7,3,A,5,290,Female,,4437,23,10,129,30,3,5,6,19,1,B,12,577,Male,,4437,12,3,152,19,15,35,5,0,0,L,4,533,Female,,4437,5,2,468,11,7,400,6,4,3,K,1,495,Male,,4437,4,4,227,8,13,180,6,4,2,C,5,424,Female,,4437,2,0,431,6,6,195,9,2,4,D,0,995,Male,,4437,132,41,1015,133,125,18,8,15,10,B,30,1644,Male,,4437,67,49,2141,193,20,25,10,48,10,A,45,3555,Female,
4438,2,1,235,29,19,5,5,0,1,"S,M,L,XL",2,683,Male,,4438,1,0,279,17,3,6,9,1,0,Y,6,577,Female,,4438,6,5,90,29,7,8,6,0,1,"S,M,L,XL",15,702,Male,,4438,7,7,314,12,17,30,7,5,2,A,11,487,Female,,4438,24,10,233,30,2,5,7,11,0,B,11,377,Male,,4438,7,1,222,8,3,35,6,4,5,L,8,554,Female,,4438,4,0,384,14,10,400,5,4,2,K,1,412,Male,,4438,2,2,210,10,2,180,8,1,0,C,3,428,Female,,4438,10,10,286,6,6,195,10,3,5,D,9,386,Male,,4438,103,50,1134,121,95,18,5,1,31,B,55,1627,Male,,4438,49,17,209,208,192,25,10,17,36,A,75,4355,Female,
4439,2,1,180,29,11,5,5,0,1,"S,M,L,XL",13,755,Male,,4439,11,5,302,19,3,6,7,1,4,Y,3,365,Female,,4439,11,3,365,23,17,8,10,8,0,"S,M,L,XL",15,411,Male,,4439,2,1,468,24,16,30,7,0,4,A,12,538,Female,,4439,7,6,72,13,6,5,7,2,1,B,11,222,Male,,4439,4,0,291,16,7,35,6,4,2,L,4,519,Female,,4439,4,3,471,8,3,400,8,4,1,K,14,483,Male,,4439,23,13,423,7,8,180,5,3,3,C,12,773,Female,,4439,2,2,169,7,11,195,10,2,0,D,14,278,Male,,4439,119,59,586,147,44,18,6,55,5,B,44,1014,Male,,4439,71,33,654,116,162,25,10,11,11,A,61,4763,Female,
4440,5,3,496,16,15,5,10,2,3,"S,M,L,XL",15,606,Male,,4440,6,1,107,12,18,6,8,1,5,Y,0,157,Female,,4440,9,5,357,9,3,8,8,4,0,"S,M,L,XL",0,714,Male,,4440,9,4,375,29,11,30,9,6,5,A,1,666,Female,,4440,2,1,87,11,19,5,6,1,4,B,11,482,Male,,4440,3,1,365,7,19,35,10,0,2,L,2,776,Female,,4440,3,3,387,3,2,400,5,0,4,K,9,401,Male,,4440,11,5,325,20,2,180,5,10,5,C,9,637,Female,,4440,7,3,217,29,5,195,6,3,1,D,1,981,Male,,4440,56,6,747,147,52,18,8,29,41,B,46,1647,Male,,4440,112,12,1948,163,175,25,7,24,19,A,39,4973,Female,
4441,11,6,70,27,10,5,5,4,0,"S,M,L,XL",1,669,Male,,4441,3,2,356,20,4,6,5,2,1,Y,7,555,Female,,4441,13,3,476,17,3,8,7,6,5,"S,M,L,XL",11,544,Male,,4441,4,4,48,29,3,30,6,0,4,A,10,625,Female,,4441,19,10,176,20,10,5,5,13,1,B,12,364,Male,,4441,2,2,497,9,19,35,9,0,4,L,7,578,Female,,4441,0,0,491,13,4,400,7,0,5,K,9,499,Male,,4441,20,7,114,6,9,180,10,6,0,C,4,813,Female,,4441,2,0,77,8,2,195,8,1,3,D,6,226,Male,,4441,33,27,827,137,72,18,10,26,10,B,55,1256,Male,,4441,15,11,1661,24,11,25,8,9,45,A,6,1754,Female,
4442,0,0,213,27,16,5,8,0,2,"S,M,L,XL",9,213,Male,,4442,8,1,57,8,4,6,9,7,5,Y,2,455,Female,,4442,9,2,9,30,11,8,5,2,0,"S,M,L,XL",6,594,Male,,4442,1,0,66,2,10,30,7,1,4,A,0,585,Female,,4442,10,8,161,22,10,5,8,2,5,B,13,458,Male,,4442,1,1,82,30,5,35,6,0,0,L,13,98,Female,,4442,5,5,177,15,10,400,9,0,5,K,10,465,Male,,4442,7,0,317,8,9,180,8,6,2,C,10,905,Female,,4442,14,14,386,9,19,195,10,4,4,D,8,400,Male,,4442,146,20,1729,148,92,18,8,97,29,B,30,2129,Male,,4442,70,13,679,165,120,25,10,6,25,A,28,4719,Female,
4443,2,1,366,5,5,5,8,0,4,"S,M,L,XL",8,678,Male,,4443,7,5,173,10,4,6,6,4,0,Y,12,251,Female,,4443,11,1,163,30,18,8,7,2,2,"S,M,L,XL",3,575,Male,,4443,16,10,226,18,4,30,10,10,3,A,8,611,Female,,4443,12,2,185,30,10,5,5,3,0,B,3,188,Male,,4443,13,9,144,21,6,35,6,10,0,L,3,599,Female,,4443,3,1,224,13,6,400,10,3,1,K,13,412,Male,,4443,22,22,100,23,20,180,6,11,0,C,5,651,Female,,4443,8,8,234,22,6,195,10,1,3,D,15,817,Male,,4443,120,92,1724,133,44,18,10,79,27,B,3,1831,Male,,4443,45,9,1619,161,118,25,10,7,9,A,96,3493,Female,
4444,11,10,191,23,12,5,6,2,0,"S,M,L,XL",2,676,Male,,4444,3,3,247,23,6,6,5,0,5,Y,10,595,Female,,4444,12,6,398,14,14,8,5,12,1,"S,M,L,XL",6,530,Male,,4444,22,9,97,28,2,30,6,9,0,A,6,386,Female,,4444,4,3,451,20,18,5,9,2,1,B,15,572,Male,,4444,0,0,380,13,10,35,9,0,1,L,6,432,Female,,4444,2,0,145,5,6,400,8,2,0,K,0,217,Male,,4444,29,9,376,25,12,180,5,13,5,C,15,378,Female,,4444,3,3,459,23,5,195,8,1,1,D,5,953,Male,,4444,98,89,1781,129,67,18,9,8,9,B,9,1836,Male,,4444,49,1,2033,115,197,25,10,33,30,A,57,2587,Female,
4445,8,0,165,14,11,5,8,5,2,"S,M,L,XL",5,402,Male,,4445,5,5,434,24,13,6,8,0,1,Y,12,446,Female,,4445,8,5,389,30,12,8,7,3,3,"S,M,L,XL",13,485,Male,,4445,12,7,481,18,15,30,7,12,2,A,14,588,Female,,4445,19,6,332,24,8,5,5,13,4,B,14,464,Male,,4445,12,0,88,16,12,35,5,5,1,L,7,203,Female,,4445,0,0,114,2,7,400,7,0,2,K,10,212,Male,,4445,0,0,263,30,13,180,7,0,0,C,10,896,Female,,4445,13,12,381,27,3,195,8,13,5,D,12,783,Male,,4445,35,30,1886,62,83,18,10,12,24,B,6,3030,Male,,4445,84,24,647,222,120,25,7,81,6,A,64,2950,Female,
4446,13,10,244,17,10,5,10,0,5,"S,M,L,XL",5,394,Male,,4446,7,7,108,19,11,6,7,7,0,Y,0,296,Female,,4446,4,2,198,24,13,8,7,0,3,"S,M,L,XL",6,768,Male,,4446,1,0,368,27,8,30,10,0,5,A,1,437,Female,,4446,23,15,93,30,5,5,8,5,2,B,4,220,Male,,4446,13,5,144,20,12,35,10,12,4,L,10,358,Female,,4446,3,1,474,5,2,400,9,3,4,K,2,500,Male,,4446,6,6,55,13,12,180,8,4,4,C,14,192,Female,,4446,2,2,193,19,20,195,6,2,2,D,11,658,Male,,4446,122,23,1504,146,136,18,7,24,32,B,22,1626,Male,,4446,122,117,1205,145,178,25,8,77,34,A,59,2565,Female,
4447,1,0,37,15,17,5,9,1,4,"S,M,L,XL",2,847,Male,,4447,9,6,416,15,11,6,8,8,3,Y,8,538,Female,,4447,2,0,249,25,11,8,9,1,2,"S,M,L,XL",4,253,Male,,4447,4,2,402,7,3,30,5,4,0,A,13,443,Female,,4447,2,0,205,17,15,5,7,2,2,B,2,557,Male,,4447,3,2,473,19,16,35,10,1,1,L,11,760,Female,,4447,4,4,209,14,6,400,10,2,0,K,12,421,Male,,4447,24,24,242,10,13,180,6,11,4,C,8,251,Female,,4447,9,0,294,29,18,195,8,7,3,D,15,312,Male,,4447,76,6,1098,117,67,18,9,50,38,B,62,2601,Male,,4447,105,89,743,207,150,25,8,102,29,A,12,3067,Female,
4448,4,0,435,7,11,5,8,1,2,"S,M,L,XL",11,765,Male,,4448,1,0,297,30,20,6,7,0,0,Y,3,570,Female,,4448,10,3,193,16,8,8,10,0,1,"S,M,L,XL",5,571,Male,,4448,0,0,370,6,4,30,6,0,4,A,9,630,Female,,4448,26,14,421,30,3,5,8,19,4,B,8,589,Male,,4448,1,0,339,15,5,35,8,0,1,L,13,782,Female,,4448,4,0,309,8,3,400,8,1,2,K,6,492,Male,,4448,21,17,264,28,12,180,5,5,5,C,13,725,Female,,4448,10,7,284,13,6,195,6,9,3,D,7,836,Male,,4448,43,24,847,60,120,18,5,9,27,B,13,1512,Male,,4448,128,30,1856,133,46,25,9,24,32,A,43,3691,Female,
4449,9,4,120,26,6,5,9,8,2,"S,M,L,XL",10,251,Male,,4449,11,11,65,16,6,6,6,5,3,Y,11,312,Female,,4449,0,0,278,19,12,8,5,0,5,"S,M,L,XL",9,580,Male,,4449,17,10,422,19,13,30,6,17,4,A,15,669,Female,,4449,19,2,207,24,11,5,10,12,5,B,1,382,Male,,4449,4,0,247,30,3,35,6,0,2,L,13,519,Female,,4449,4,0,238,14,6,400,7,3,1,K,10,418,Male,,4449,24,10,129,11,12,180,10,8,2,C,13,294,Female,,4449,10,1,332,27,11,195,9,10,3,D,9,555,Male,,4449,119,66,233,139,135,18,9,37,37,B,62,478,Male,,4449,145,71,1086,145,52,25,9,69,28,A,7,4982,Female,
4450,14,11,59,22,7,5,6,9,2,"S,M,L,XL",3,450,Male,,4450,6,1,160,24,19,6,8,4,3,Y,6,580,Female,,4450,8,2,494,29,13,8,9,4,5,"S,M,L,XL",8,712,Male,,4450,24,23,334,24,18,30,5,10,5,A,8,630,Female,,4450,0,0,427,14,9,5,5,0,5,B,3,497,Male,,4450,11,5,142,24,20,35,9,2,5,L,13,265,Female,,4450,3,1,137,15,8,400,10,2,5,K,2,483,Male,,4450,14,11,258,19,16,180,10,8,5,C,14,558,Female,,4450,12,12,298,26,5,195,5,1,5,D,11,927,Male,,4450,125,102,800,141,24,18,9,87,9,B,21,1540,Male,,4450,84,71,1768,136,76,25,10,35,4,A,95,2323,Female,
4451,7,6,376,19,12,5,7,3,5,"S,M,L,XL",11,908,Male,,4451,4,0,72,5,4,6,6,1,5,Y,13,292,Female,,4451,8,8,233,30,5,8,7,4,0,"S,M,L,XL",2,695,Male,,4451,11,0,409,26,14,30,7,2,4,A,9,644,Female,,4451,13,3,329,15,17,5,8,5,4,B,3,533,Male,,4451,0,0,324,1,4,35,5,0,2,L,2,521,Female,,4451,3,3,315,12,8,400,5,3,2,K,6,315,Male,,4451,7,4,217,20,5,180,5,7,1,C,13,503,Female,,4451,13,8,481,12,18,195,10,13,2,D,9,485,Male,,4451,36,8,1196,70,132,18,8,25,10,B,35,3452,Male,,4451,85,23,880,231,81,25,7,6,46,A,52,4682,Female,
4452,2,0,145,24,20,5,8,0,5,"S,M,L,XL",12,998,Male,,4452,10,2,224,24,8,6,10,8,0,Y,0,565,Female,,4452,5,0,75,20,13,8,8,0,3,"S,M,L,XL",5,369,Male,,4452,22,19,400,30,18,30,8,21,2,A,7,594,Female,,4452,22,3,166,28,4,5,10,1,0,B,8,374,Male,,4452,4,2,47,19,3,35,10,2,5,L,15,186,Female,,4452,6,0,163,6,7,400,6,1,5,K,6,306,Male,,4452,9,7,480,25,20,180,9,7,3,C,13,832,Female,,4452,9,9,275,24,7,195,6,9,1,D,8,866,Male,,4452,115,101,903,149,28,18,5,85,45,B,16,3264,Male,,4452,17,11,1235,220,195,25,8,6,49,A,41,1448,Female,
4453,12,6,451,12,15,5,8,9,4,"S,M,L,XL",1,700,Male,,4453,1,0,47,14,18,6,5,1,5,Y,9,219,Female,,4453,1,0,11,29,15,8,5,0,0,"S,M,L,XL",11,687,Male,,4453,3,1,364,30,12,30,8,1,3,A,1,663,Female,,4453,18,8,367,26,19,5,9,1,1,B,7,382,Male,,4453,2,2,28,28,18,35,5,0,2,L,10,713,Female,,4453,1,1,477,14,3,400,8,1,5,K,13,486,Male,,4453,26,21,382,26,20,180,9,26,5,C,2,765,Female,,4453,2,2,287,22,20,195,6,0,5,D,13,890,Male,,4453,115,94,1645,130,51,18,8,44,13,B,5,1667,Male,,4453,62,13,364,159,113,25,7,58,35,A,42,824,Female,
4454,0,0,93,3,8,5,8,0,5,"S,M,L,XL",9,671,Male,,4454,5,2,498,7,7,6,6,5,1,Y,15,512,Female,,4454,16,15,437,20,4,8,5,2,4,"S,M,L,XL",11,599,Male,,4454,21,5,337,25,6,30,8,2,2,A,7,666,Female,,4454,29,8,291,30,18,5,9,9,1,B,3,409,Male,,4454,7,6,245,26,2,35,10,5,4,L,1,741,Female,,4454,5,5,143,12,5,400,9,0,4,K,0,287,Male,,4454,12,12,87,27,11,180,10,7,3,C,14,313,Female,,4454,11,8,385,10,12,195,5,8,1,D,9,798,Male,,4454,5,0,785,144,61,18,8,3,5,B,2,1618,Male,,4454,62,37,1853,123,55,25,10,10,38,A,78,3922,Female,
4455,1,1,301,8,18,5,5,1,2,"S,M,L,XL",8,798,Male,,4455,3,3,404,30,6,6,9,1,5,Y,8,433,Female,,4455,12,10,113,23,20,8,8,10,2,"S,M,L,XL",1,698,Male,,4455,0,0,121,30,2,30,9,0,0,A,6,153,Female,,4455,13,2,299,22,15,5,5,12,2,B,3,475,Male,,4455,12,6,242,16,15,35,8,0,1,L,5,637,Female,,4455,2,2,258,4,8,400,7,1,4,K,1,435,Male,,4455,19,18,222,22,15,180,6,16,2,C,12,768,Female,,4455,2,1,243,21,19,195,8,0,4,D,12,857,Male,,4455,118,90,529,127,72,18,9,23,28,B,37,2891,Male,,4455,146,112,309,221,135,25,10,64,4,A,76,1533,Female,
4456,14,0,54,15,9,5,9,3,4,"S,M,L,XL",10,644,Male,,4456,4,2,224,24,11,6,9,1,1,Y,8,283,Female,,4456,11,4,263,11,18,8,7,9,4,"S,M,L,XL",4,761,Male,,4456,22,14,133,23,6,30,6,10,4,A,13,599,Female,,4456,17,16,46,26,20,5,5,8,1,B,15,115,Male,,4456,12,4,110,21,15,35,5,2,5,L,15,360,Female,,4456,6,4,141,6,5,400,5,2,1,K,5,230,Male,,4456,15,3,55,29,19,180,6,6,3,C,15,265,Female,,4456,1,1,272,21,7,195,6,1,2,D,8,903,Male,,4456,34,25,864,63,14,18,5,0,1,B,52,2399,Male,,4456,57,22,2494,198,189,25,8,11,22,A,70,3305,Female,
4457,0,0,249,12,4,5,9,0,5,"S,M,L,XL",9,717,Male,,4457,1,0,423,19,5,6,9,0,1,Y,14,574,Female,,4457,12,0,181,22,16,8,8,8,1,"S,M,L,XL",6,785,Male,,4457,18,13,432,30,10,30,6,12,3,A,4,580,Female,,4457,18,18,117,19,14,5,7,17,3,B,7,219,Male,,4457,0,0,464,14,9,35,10,0,1,L,3,466,Female,,4457,6,4,200,11,9,400,8,0,2,K,6,344,Male,,4457,24,24,112,10,10,180,8,18,1,C,2,159,Female,,4457,6,0,34,28,5,195,10,4,2,D,10,759,Male,,4457,47,11,1632,92,93,18,5,34,27,B,65,2246,Male,,4457,143,10,818,172,191,25,9,64,31,A,60,2257,Female,
4458,8,5,283,18,11,5,5,6,3,"S,M,L,XL",4,540,Male,,4458,10,4,490,30,4,6,6,1,2,Y,8,506,Female,,4458,13,13,28,18,15,8,7,11,4,"S,M,L,XL",1,310,Male,,4458,5,5,445,14,20,30,8,5,5,A,11,537,Female,,4458,7,1,483,12,20,5,7,5,3,B,4,547,Male,,4458,6,1,493,29,16,35,8,6,0,L,7,623,Female,,4458,5,4,474,8,9,400,6,2,0,K,9,480,Male,,4458,28,8,169,9,9,180,7,7,5,C,6,403,Female,,4458,0,0,281,25,15,195,10,0,0,D,11,531,Male,,4458,22,7,1038,139,113,18,5,10,14,B,58,2916,Male,,4458,143,58,331,175,116,25,7,136,26,A,5,4065,Female,
4459,10,5,386,10,18,5,7,2,1,"S,M,L,XL",8,789,Male,,4459,2,2,75,8,7,6,9,0,5,Y,13,302,Female,,4459,2,2,32,5,10,8,7,1,5,"S,M,L,XL",6,225,Male,,4459,8,3,73,29,3,30,9,8,2,A,0,219,Female,,4459,21,19,299,26,13,5,10,20,4,B,0,405,Male,,4459,12,9,24,21,13,35,6,6,3,L,9,145,Female,,4459,4,4,390,7,5,400,6,4,4,K,11,418,Male,,4459,22,13,251,24,10,180,5,3,3,C,10,896,Female,,4459,0,0,367,8,7,195,6,0,5,D,15,622,Male,,4459,69,8,1002,93,37,18,8,63,30,B,58,2269,Male,,4459,54,21,2335,183,122,25,9,4,24,A,67,3531,Female,
4460,0,0,215,2,14,5,8,0,4,"S,M,L,XL",1,899,Male,,4460,3,3,471,10,2,6,7,0,1,Y,6,534,Female,,4460,3,2,384,18,17,8,7,0,3,"S,M,L,XL",9,714,Male,,4460,7,0,145,22,8,30,6,4,2,A,8,485,Female,,4460,5,0,306,17,19,5,9,0,5,B,0,513,Male,,4460,13,10,169,29,12,35,10,9,1,L,5,629,Female,,4460,6,1,134,11,7,400,7,1,2,K,0,408,Male,,4460,7,1,240,16,9,180,6,7,0,C,6,791,Female,,4460,8,4,280,20,6,195,8,5,3,D,1,511,Male,,4460,58,32,67,142,98,18,7,29,1,B,17,2941,Male,,4460,21,16,1613,193,96,25,7,17,5,A,19,2473,Female,
